gmgc_id;family;ARG-ANNOT;CARD;NCBI;ResFinder;ResFinderFG
GMGC10.267_922_506.RRMA;MLS;0;1;0;0;0
GMGC10.267_924_104.AACA7;aminoside;0;0;0;0;1
GMGC10.267_933_761.UNKNOWN;cycline;0;1;1;1;0
GMGC10.267_945_209.RRMA;MLS;0;1;0;0;0
GMGC10.267_948_882.LMRC;quinolone;0;1;0;0;0
GMGC10.267_948_883.LMRD;quinolone;0;1;0;0;0
GMGC10.267_950_546.LMRC;quinolone;0;1;0;0;0
GMGC10.267_957_669.RRMA;MLS;0;1;0;0;0
GMGC10.267_966_912.AACA7;aminoside;0;0;0;0;1
GMGC10.267_974_518.RRMA;MLS;0;1;0;0;0
GMGC10.267_974_684.AACA7;aminoside;0;0;0;0;1
GMGC10.267_983_439.RRMA;MLS;0;1;0;0;0
GMGC10.267_996_581.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_516_763.LMRC;quinolone;0;1;0;0;0
GMGC10.268_518_348.CPXA;aminoside;0;1;0;0;0
GMGC10.268_518_567.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.268_519_383.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.268_519_395.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.268_519_500.EMRB;Multidrug_efflux;0;1;0;0;0
GMGC10.268_520_576.VANYB;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.268_522_205.BAER;aminoside;0;1;0;0;0
GMGC10.268_522_210.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.268_523_059.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_524_298.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.268_524_976.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.268_525_972.BAER;aminoside;0;1;0;0;0
GMGC10.268_528_886.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_529_578.CMR;Multidrug_efflux;0;0;0;1;0
GMGC10.268_529_834.VANYB;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.268_531_620.YOJI;peptide;0;1;0;0;0
GMGC10.268_533_062.ARNC;peptide;0;1;0;0;0
GMGC10.268_535_525.KDPE;aminoside;0;1;0;0;0
GMGC10.268_536_020.AMPC;blactamase;1;1;1;1;1
GMGC10.268_536_362.MEXF;Multidrug_efflux;1;0;1;1;0
GMGC10.268_536_363.MEXE;Multidrug_efflux;1;1;1;1;0
GMGC10.268_536_704.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_538_871.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.268_542_972.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_549_256.LDHA;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.268_549_258.DACF;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.268_550_724.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.268_555_325.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.268_557_753.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.268_577_594.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.268_589_437.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.268_599_256.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_605_255.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_613_058.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.268_616_661.QNR;quinolone;1;1;1;1;1
GMGC10.268_624_021.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_633_023.BAES;aminoside;0;1;0;0;0
GMGC10.268_649_362.UNKNOWN;MLS;0;1;0;0;0
GMGC10.268_664_331.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_674_816.VANX;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.268_690_510.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.268_693_259.ERMX;MLS;1;1;1;1;0
GMGC10.269_040_552.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_067_290.UNKNOWN;cycline;1;1;1;1;1
GMGC10.269_070_022.RRMA;MLS;0;1;0;0;0
GMGC10.269_074_118.AMPH;blactamase;1;0;0;0;0
GMGC10.269_084_467.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_087_991.LMRC;quinolone;0;1;0;0;0
GMGC10.269_098_499.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_107_909.VANX;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.269_111_230.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_112_152.DACF;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.269_131_513.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_143_603.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_145_744.BLA;blactamase;1;1;1;1;0
GMGC10.269_147_366.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_147_848.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_152_287.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_155_636.MDT(A);MLS;1;1;1;1;0
GMGC10.269_180_972.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_209_230.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_218_756.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_233_044.BLAA;blactamase;0;0;0;0;1
GMGC10.269_233_045.BLAA;blactamase;0;0;0;0;1
GMGC10.269_259_343.MDTI;Multidrug_efflux;0;1;0;0;0
GMGC10.269_259_471.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_259_602.OMPN;blactam_non_enz;0;1;0;0;0
GMGC10.269_259_741.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_259_969.AMPC;blactamase;1;1;1;1;1
GMGC10.269_262_568.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_288_675.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_329_473.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_362_571.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_366_577.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_387_749.TETP;cycline;1;1;1;1;0
GMGC10.269_393_398.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_399_908.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_421_799.AACA7;aminoside;0;0;0;0;1
GMGC10.269_430_040.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_431_740.AADK;aminoside;1;1;1;1;0
GMGC10.269_448_217.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_452_503.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_452_729.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_454_104.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_459_305.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_471_525.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_491_632.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_509_043.AACA7;aminoside;0;0;0;0;1
GMGC10.269_511_691.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_523_298.EMRA;quinolone;0;1;0;0;0
GMGC10.269_539_219.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_599_897.RAMA;Multidrug_efflux;0;1;0;0;0
GMGC10.269_619_494.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_651_296.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_661_097.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_667_347.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_764_786.DDL;Glycopeptide/Cycloserine;0;0;1;0;1
GMGC10.269_768_579.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_771_363.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_779_171.YOJI;peptide;0;1;0;0;0
GMGC10.269_779_981.MEXE;Multidrug_efflux;1;1;1;1;0
GMGC10.269_794_213.YHEH;cycline;0;1;1;1;0
GMGC10.269_831_465.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_835_647.MDTP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_852_842.AMPC;blactamase;1;1;1;0;1
GMGC10.269_853_810.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_857_355.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_860_768.UPPP;peptide;0;1;0;0;0
GMGC10.269_863_142.AMPC;blactamase;1;1;1;1;1
GMGC10.269_865_194.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_866_494.QNR;quinolone;1;1;1;1;1
GMGC10.269_867_615.EMRA;quinolone;0;1;0;0;0
GMGC10.269_867_762.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_868_253.YOJI;peptide;0;1;0;0;0
GMGC10.269_870_757.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_873_291.UNKNOWN;MLS;1;1;1;1;0
GMGC10.269_880_297.TETP;cycline;1;1;1;1;0
GMGC10.269_885_663.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.269_888_604.ALR;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.269_888_798.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_888_943.MEXE;Multidrug_efflux;1;1;1;1;0
GMGC10.269_889_650.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.269_899_636.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_910_852.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_917_313.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_925_586.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.269_932_535.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_940_180.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_950_712.TETP;cycline;1;1;1;1;0
GMGC10.269_960_412.MDTJ;Multidrug_efflux;0;1;0;0;0
GMGC10.269_964_047.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.269_964_181.FOSB;fosfomycin;1;1;1;1;0
GMGC10.269_964_849.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.269_965_061.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_968_413.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.269_979_893.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.269_980_100.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.269_998_161.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.270_000_711.VANX;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.270_000_712.VANW;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.270_000_713.RESD;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.270_002_682.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.270_030_105.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.270_038_703.DDL;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.270_038_705.VANW;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.270_050_693.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.270_062_748.CAT;phenicol;1;1;1;1;0
GMGC10.270_066_874.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.270_067_675.DDL;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.270_067_676.LDHA;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.270_067_677.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.270_099_228.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.270_104_535.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.270_104_890.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.270_105_151.CPXA;aminoside;0;1;0;0;0
GMGC10.270_107_458.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.270_114_719.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.270_114_994.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.270_117_705.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.270_117_848.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.270_123_403.AMPH;blactamase;1;0;0;0;0
GMGC10.270_124_974.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.270_125_052.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.270_125_809.MARA;Multidrug_efflux;0;1;0;0;0
GMGC10.270_126_213.BAER;aminoside;0;1;0;0;0
GMGC10.270_126_511.EMRB;quinolone;0;1;0;0;0
GMGC10.270_133_572.EMRB;quinolone;0;1;0;0;0
GMGC10.270_134_995.AMPC;blactamase;1;1;1;1;1
GMGC10.270_135_890.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.270_136_957.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.270_137_688.EPTA;peptide;0;0;1;0;0
GMGC10.270_146_330.EMRB;cycline;0;1;0;0;0
GMGC10.270_147_403.YFEW;blactamase;1;1;0;0;0
GMGC10.270_147_785.MDTM;Multidrug_efflux;0;1;0;0;0
GMGC10.270_150_443.RIBF;MLS;0;0;0;1;0
GMGC10.270_150_927.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.270_153_358.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.270_187_451.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.270_212_806.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.272_543_708.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.272_729_033.UNKNOWN;blactamase;1;1;1;1;1
GMGC10.275_525_226.LMRC;quinolone;0;1;0;0;0
GMGC10.275_528_889.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.275_533_753.PBP1A;blactam_non_enz;1;0;0;0;0
GMGC10.275_538_374.UNKNOWN;aminoside;1;0;0;0;0
GMGC10.275_581_085.UNKNOWN;MLS;1;1;1;1;0
GMGC10.275_595_602.YTMP;aminoside;1;0;0;0;0
GMGC10.275_595_940.UNKNOWN;phenicol;1;1;1;1;0
GMGC10.275_611_056.UNKNOWN;Multidrug_efflux;0;1;0;0;0
GMGC10.275_632_635.YTMP;aminoside;1;0;0;0;0
GMGC10.275_637_638.NORA;quinolone;0;1;0;0;0
GMGC10.275_640_005.UNKNOWN;MLS;1;1;1;1;0
GMGC10.275_646_814.FOLA;Sulfonamide/trimethoprim;1;1;1;0;0
GMGC10.275_660_492.ARLR;Multidrug_efflux;0;1;0;0;0
GMGC10.275_660_522.NORA;quinolone;1;1;0;0;0
GMGC10.275_717_638.BLAR;blactamase;1;0;1;0;0
GMGC10.275_761_300.AADA;aminoside;1;0;1;1;0
GMGC10.275_763_529.TETA;cycline;1;1;1;0;0
GMGC10.275_837_070.YTMP;aminoside;1;0;0;0;0
GMGC10.275_844_046.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.276_332_845.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.276_412_291.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.276_436_810.RRMA;MLS;0;1;0;0;0
GMGC10.276_511_907.MDTG;quinolone;0;1;0;0;0
GMGC10.277_574_894.MGRA;Multidrug_efflux;0;1;0;0;0
GMGC10.277_590_715.FOSB;fosfomycin;1;1;1;1;0
GMGC10.277_592_683.MGRA;Multidrug_efflux;0;1;0;0;0
GMGC10.277_594_532.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.277_651_153.KNT;aminoside;1;1;0;1;0
GMGC10.277_656_907.YTMP;aminoside;1;0;0;0;0
GMGC10.277_661_703.MGRA;Multidrug_efflux;0;1;0;0;0
GMGC10.277_664_075.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.277_674_886.UNKNOWN;aminoside;1;1;1;1;1
GMGC10.277_717_554.RRMA;MLS;0;1;0;0;0
GMGC10.277_754_646.MEXF;Multidrug_efflux;1;0;1;1;0
GMGC10.277_755_656.MEXC;Multidrug_efflux;0;1;0;0;0
GMGC10.277_756_361.ARNA;peptide;0;1;0;0;0
GMGC10.277_812_870.MGRA;Multidrug_efflux;0;1;0;0;0
GMGC10.277_821_428.MDTK;Multidrug_efflux;0;1;0;0;0
GMGC10.277_825_852.CUSC;Multidrug_efflux;0;1;0;0;0
GMGC10.277_831_892.BAER;aminoside;0;1;0;0;0
GMGC10.277_832_930.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.277_833_769.RRMA;MLS;0;1;0;0;0
GMGC10.277_834_449.TOLC;Disinfecting_agents_and_antiseptics;0;1;0;0;0
GMGC10.277_838_980.YJDB;peptide;0;1;0;0;0
GMGC10.277_845_416.CPXR;Multidrug_efflux;0;1;0;0;0
GMGC10.277_850_332.MEXE;Multidrug_efflux;0;1;0;0;0
GMGC10.277_852_181.MDTG;quinolone;0;1;0;0;0
GMGC10.277_860_604.RRMA;MLS;0;1;0;0;0
GMGC10.277_861_697.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.277_873_624.OPRM;Multidrug_efflux;0;1;0;0;0
GMGC10.278_058_354.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.278_122_922.UNKNOWN;aminoside;1;0;0;0;0
GMGC10.278_159_278.YTMP;aminoside;1;0;0;0;0
GMGC10.278_410_708.UNKNOWN;aminoside;1;0;0;0;0
GMGC10.278_422_716.MDTI;Multidrug_efflux;0;1;0;0;0
GMGC10.278_428_132.MDTA;Multidrug_efflux;0;1;0;0;0
GMGC10.278_433_917.TOLC;Disinfecting_agents_and_antiseptics;0;1;0;0;0
GMGC10.278_451_565.ARNA;peptide;0;1;0;0;0
GMGC10.278_457_653.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.278_503_750.NORA;quinolone;0;1;0;0;0
GMGC10.278_576_803.SMVA;MLS;0;1;0;0;0
GMGC10.278_598_830.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.278_638_032.YBXI;blactamase;1;1;1;1;0
GMGC10.278_699_815.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.278_699_940.RRMA;MLS;0;1;0;0;0
GMGC10.278_746_596.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.278_843_485.FOSB;fosfomycin;0;0;1;0;0
GMGC10.278_864_384.TETA;cycline;1;1;1;0;0
GMGC10.278_895_712.MGRA;Multidrug_efflux;0;1;0;0;0
GMGC10.278_910_747.MGRA;Multidrug_efflux;0;1;0;0;0
GMGC10.278_948_160.BLA;blactamase;1;1;1;1;1
GMGC10.278_953_301.UNKNOWN;MLS;1;1;1;1;0
GMGC10.278_993_548.YTMP;aminoside;1;0;0;0;0
GMGC10.278_997_502.TETA;cycline;1;1;1;0;0
GMGC10.279_027_193.YTMP;aminoside;1;0;0;0;0
GMGC10.279_029_435.BLAI;blactamase;1;0;1;0;0
GMGC10.279_179_383.MGRA;Multidrug_efflux;0;1;0;0;0
GMGC10.279_216_352.TETA;cycline;1;1;1;1;0
GMGC10.279_895_699.UNKNOWN;aminoside;1;1;1;1;0
GMGC10.280_221_553.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.280_223_293.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_229_957.SMVA;MLS;0;1;0;0;0
GMGC10.280_239_424.OPRM;Multidrug_efflux;0;1;0;0;0
GMGC10.280_240_676.MARA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_241_885.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_243_713.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_245_244.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_252_649.AMPH;blactamase;1;0;0;0;0
GMGC10.280_253_331.EMRB;Multidrug_efflux;0;1;0;0;0
GMGC10.280_257_874.MTRC;Multidrug_efflux;0;1;0;0;0
GMGC10.280_265_554.AMPH;blactamase;1;1;1;1;1
GMGC10.280_266_624.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_267_698.RV0906;blactamase;1;0;0;0;0
GMGC10.280_272_242.CPXA;aminoside;0;1;0;0;0
GMGC10.280_273_343.CPXA;aminoside;0;1;0;0;0
GMGC10.280_273_402.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.280_273_403.EMRB;quinolone;0;1;0;0;0
GMGC10.280_274_301.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.280_276_393.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_277_770.IBEB;Multidrug_efflux;0;1;0;0;0
GMGC10.280_279_072.FOSB;fosfomycin;1;1;1;1;0
GMGC10.280_279_581.FOSB;fosfomycin;0;0;1;1;0
GMGC10.280_326_528.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_330_862.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_348_947.MTRC;Multidrug_efflux;0;1;0;0;0
GMGC10.280_372_996.AACA7;aminoside;1;1;1;1;1
GMGC10.280_390_311.UPPP;peptide;0;1;0;0;0
GMGC10.280_408_444.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_413_596.UNKNOWN;blactamase;1;0;0;0;0
GMGC10.280_417_782.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.280_418_569.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_429_823.EMRB;Multidrug_efflux;0;1;0;0;0
GMGC10.280_429_824.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_431_449.CPXA;aminoside;0;1;0;0;0
GMGC10.280_432_619.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.280_432_675.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.280_456_458.BAES;Multidrug_efflux;0;1;0;0;0
GMGC10.280_456_459.EEFA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_472_330.UNKNOWN;quinolone;0;1;0;0;0
GMGC10.280_472_692.EMRE;MLS;0;1;0;0;0
GMGC10.280_480_771.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_481_476.MEXE;Multidrug_efflux;1;1;1;1;0
GMGC10.280_484_941.SMVA;MLS;0;1;0;0;0
GMGC10.280_487_199.MEXE;Multidrug_efflux;0;1;0;0;0
GMGC10.280_488_356.MDTK;Multidrug_efflux;0;1;0;0;0
GMGC10.280_488_988.CMER;Multidrug_efflux;0;1;0;0;0
GMGC10.280_493_545.OPRM;Multidrug_efflux;0;1;0;0;0
GMGC10.280_509_910.CPXA;aminoside;0;1;0;0;0
GMGC10.280_523_526.UNKNOWN;cycline;1;1;1;1;0
GMGC10.280_526_911.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.280_536_132.MDTJ;Multidrug_efflux;0;1;0;0;0
GMGC10.280_539_917.EEFA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_545_575.MDTN;Multidrug_efflux;0;1;0;0;0
GMGC10.280_547_104.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_554_059.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_565_022.BLA;blactamase;1;1;1;1;1
GMGC10.280_599_305.UNKNOWN;cycline;1;1;1;1;0
GMGC10.280_606_921.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_615_420.EMRB;Multidrug_efflux;0;1;0;0;0
GMGC10.280_628_383.RAMA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_631_311.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_641_086.AMPH;blactamase;1;1;1;1;1
GMGC10.280_668_867.EMRB;quinolone;0;1;0;0;0
GMGC10.280_683_385.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.280_684_387.RV0906;blactamase;1;0;0;0;0
GMGC10.280_685_645.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_686_385.SCLAV_4187;blactamase;1;0;0;0;0
GMGC10.280_687_276.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_687_406.CPXA;aminoside;0;1;0;0;0
GMGC10.280_687_436.BMUL_5987;fosfomycin;0;1;0;0;0
GMGC10.280_688_476.YBXI;blactamase;1;1;1;1;0
GMGC10.280_692_149.YBXI;blactamase;1;1;1;1;0
GMGC10.280_696_722.MDTJ;Multidrug_efflux;0;1;0;0;0
GMGC10.280_697_107.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_698_889.AADK;aminoside;1;1;1;1;0
GMGC10.280_720_590.MTRC;Multidrug_efflux;0;1;0;0;0
GMGC10.280_728_712.MARA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_729_789.EMRB;Multidrug_efflux;0;1;0;0;0
GMGC10.280_729_794.CAT;phenicol;0;0;0;0;1
GMGC10.280_730_115.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_730_320.YEEO;Multidrug_efflux;0;1;0;0;0
GMGC10.280_730_634.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_730_736.CPXA;aminoside;0;1;0;0;0
GMGC10.280_738_161.MEXE;Multidrug_efflux;0;1;0;0;0
GMGC10.280_792_741.UNKNOWN;MLS;1;1;1;1;1
GMGC10.280_808_150.EMRB;Multidrug_efflux;0;1;0;0;0
GMGC10.280_815_536.ACRA;Multidrug_efflux;0;1;0;0;0
GMGC10.280_826_096.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.280_832_472.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.280_833_737.EMRE;MLS;0;1;0;0;0
GMGC10.280_834_135.UNKNOWN;blactamase;1;0;0;0;0
GMGC10.280_839_881.MEXE;Multidrug_efflux;0;1;0;0;0
GMGC10.280_862_808.MSBA;nitroimidazole;0;1;0;0;0
GMGC10.280_865_758.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_872_190.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_876_234.AADA;aminoside;1;0;1;0;0
GMGC10.280_877_007.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.280_877_274.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.280_877_843.SMVA;MLS;0;1;0;0;0
GMGC10.280_879_401.MEXF;Multidrug_efflux;1;0;1;1;0
GMGC10.280_899_632.UNKNOWN;blactamase;1;1;1;1;1
GMGC10.280_921_689.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_959_449.YBXI;blactamase;1;1;1;1;0
GMGC10.280_973_464.BAES;Multidrug_efflux;0;1;0;0;0
GMGC10.280_973_573.MEXF;Multidrug_efflux;1;0;1;1;0
GMGC10.280_977_646.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_979_473.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.280_979_796.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.280_984_148.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.281_008_806.ACRA;Multidrug_efflux;0;1;0;0;0
